"uid" "id" "symbol" "ensembleid"
"4878" 4878 10168 "ZNF197" "9606.ENSP00000345809"
"4879" 4879 56937 "PMEPA1" "9606.ENSP00000345826"
"4880" 4880 6677 "SPAM1" "9606.ENSP00000345849"
"4881" 4881 1852 "DUSP9" "9606.ENSP00000345853"
"4882" 4882 1811 "SLC26A3" "9606.ENSP00000345873"
"4883" 4883 10762 "NUP50" "9606.ENSP00000345895"
"4884" 4884 6227 "RPS21" "9606.ENSP00000345957"
"4885" 4885 114770 "PGLYRP2" "9606.ENSP00000345968"
"4886" 4886 57497 "LRFN2" "9606.ENSP00000345985"
"4887" 4887 23007 "PLCH1" "9606.ENSP00000345988"
"4888" 4888 6122 "RPL3" "9606.ENSP00000346001"
"4889" 4889 302 "ANXA2" "9606.ENSP00000346032"
"4890" 4890 6189 "RPS3A" "9606.ENSP00000346050"
"4891" 4891 3921 "RPSA" "9606.ENSP00000346067"
"4892" 4892 6146 "RPL22" "9606.ENSP00000346088"
"4893" 4893 2879 "GPX4" "9606.ENSP00000346103"
"4894" 4894 9188 "DDX21" "9606.ENSP00000346120"
"4895" 4895 258010 "SVIP" "9606.ENSP00000346130"
"4896" 4896 1798 "DPAGT1" "9606.ENSP00000346142"
"4897" 4897 5562 "PRKAA1" "9606.ENSP00000346148"
"4898" 4898 9863 "MAGI2" "9606.ENSP00000346151"
"4899" 4899 54963 "UCKL1" "9606.ENSP00000346155"
"4900" 4900 142679 "DUSP19" "9606.ENSP00000346160"
"4901" 4901 4731 "NDUFV3" "9606.ENSP00000346196"
"4902" 4902 160760 "PPTC7" "9606.ENSP00000346255"
"4903" 4903 6275 "S100A4" "9606.ENSP00000346294"
"4904" 4904 1399 "CRKL" "9606.ENSP00000346300"
"4905" 4905 -1 "-1" "9606.ENSP00000346316"
"4906" 4906 342132 "ZNF774" "9606.ENSP00000346348"
"4907" 4907 4205 "MEF2A" "9606.ENSP00000346389"
"4908" 4908 3834 "KIF25" "9606.ENSP00000346401"
"4909" 4909 127255 "LRRIQ3" "9606.ENSP00000346414"
"4910" 4910 10533 "ATG7" "9606.ENSP00000346437"
"4911" 4911 6925 "TCF4" "9606.ENSP00000346440"
"4912" 4912 -1 "-1" "9606.ENSP00000346450"
"4913" 4913 5154 "PDGFA" "9606.ENSP00000346508"
"4914" 4914 474381 "H2AFB2" "9606.ENSP00000346509"
"4915" 4915 64094 "SMOC2" "9606.ENSP00000346537"
"4916" 4916 309 "ANXA6" "9606.ENSP00000346550"
"4917" 4917 11259 "FILIP1L" "9606.ENSP00000346560"
"4918" 4918 26341 "OR5H1" "9606.ENSP00000346575"
"4919" 4919 -1 "-1" "9606.ENSP00000346576"
"4920" 4920 -1 "-1" "9606.ENSP00000346598"
"4921" 4921 6815 "STYX" "9606.ENSP00000346599"
"4922" 4922 84878 "ZBTB45" "9606.ENSP00000346603"
"4923" 4923 390271 "OR8B3" "9606.ENSP00000346611"
"4924" 4924 56605 "ERO1B" "9606.ENSP00000346635"
"4925" 4925 65267 "WNK3" "9606.ENSP00000346667"
"4926" 4926 2534 "FYN" "9606.ENSP00000346671"
"4927" 4927 -1 "-1" "9606.ENSP00000346691"
"4928" 4928 3181 "HNRNPA2B1" "9606.ENSP00000346694"
"4929" 4929 90427 "BMF" "9606.ENSP00000346697"
"4930" 4930 51385 "ZNF589" "9606.ENSP00000346729"
"4931" 4931 116983 "ACAP3" "9606.ENSP00000346733"
"4932" 4932 27044 "SND1" "9606.ENSP00000346762"
"4933" 4933 54600 "UGT1A9" "9606.ENSP00000346768"
"4934" 4934 56125 "PCDHB11" "9606.ENSP00000346802"
"4935" 4935 1413 "CRYBA4" "9606.ENSP00000346805"
"4936" 4936 5325 "PLAGL1" "9606.ENSP00000346810"
"4937" 4937 223 "ALDH9A1" "9606.ENSP00000346827"
"4938" 4938 2335 "FN1" "9606.ENSP00000346839"
"4939" 4939 7080 "NKX2-1" "9606.ENSP00000346879"
"4940" 4940 2551 "GABPA" "9606.ENSP00000346886"
"4941" 4941 133584 "EGFLAM" "9606.ENSP00000346964"
"4942" 4942 25847 "ANAPC13" "9606.ENSP00000346987"
"4943" 4943 79723 "SUV39H2" "9606.ENSP00000346997"
"4944" 4944 403278 "OR5K4" "9606.ENSP00000347003"
"4945" 4945 79837 "PIP4K2C" "9606.ENSP00000347032"
"4946" 4946 2331 "FMOD" "9606.ENSP00000347041"
"4947" 4947 65251 "ZNF649" "9606.ENSP00000347043"
"4948" 4948 7594 "ZNF43" "9606.ENSP00000347045"
"4949" 4949 8654 "PDE5A" "9606.ENSP00000347046"
"4950" 4950 4635 "MYL4" "9606.ENSP00000347055"
"4951" 4951 64218 "SEMA4A" "9606.ENSP00000347117"
"4952" 4952 10276 "NET1" "9606.ENSP00000347134"
"4953" 4953 8363 "HIST1H4J" "9606.ENSP00000347168"
"4956" 4956 3064 "HTT" "9606.ENSP00000347184"
"4957" 4957 728 "C5AR1" "9606.ENSP00000347197"
"4958" 4958 57522 "SRGAP1" "9606.ENSP00000347198"
"4959" 4959 8733 "GPAA1" "9606.ENSP00000347206"
"4960" 4960 728927 "ZNF736" "9606.ENSP00000347210"
"4961" 4961 954 "ENTPD2" "9606.ENSP00000347213"
"4962" 4962 641 "BLM" "9606.ENSP00000347232"
"4963" 4963 50618 "ITSN2" "9606.ENSP00000347244"
"4964" 4964 6204 "RPS10" "9606.ENSP00000347271"
"4965" 4965 2070 "EYA4" "9606.ENSP00000347294"
"4966" 4966 84775 "ZNF607" "9606.ENSP00000347338"
"4967" 4967 171568 "POLR3H" "9606.ENSP00000347345"
"4968" 4968 100506658 "OCLN" "9606.ENSP00000347379"
"4969" 4969 79310 "OR5H2" "9606.ENSP00000347418"
"4970" 4970 50488 "MINK1" "9606.ENSP00000347427"
"4971" 4971 81466 "OR2L5" "9606.ENSP00000347428"
"4972" 4972 23424 "TDRD7" "9606.ENSP00000347444"
"4973" 4973 84894 "LINGO1" "9606.ENSP00000347451"
"4974" 4974 9815 "GIT2" "9606.ENSP00000347464"
"4975" 4975 4625 "MYH7" "9606.ENSP00000347507"
"4976" 4976 2202 "EFEMP1" "9606.ENSP00000347596"
"4977" 4977 5926 "ARID4A" "9606.ENSP00000347602"
"4978" 4978 84450 "ZNF512" "9606.ENSP00000347648"
"4979" 4979 80781 "COL18A1" "9606.ENSP00000347665"
"4980" 4980 4010 "LMX1B" "9606.ENSP00000347684"
"4981" 4981 4983 "OPHN1" "9606.ENSP00000347710"
"4982" 4982 1717 "DHCR7" "9606.ENSP00000347717"
"4983" 4983 6904 "TBCD" "9606.ENSP00000347719"
"4984" 4984 9745 "ZNF536" "9606.ENSP00000347730"
"4985" 4985 8295 "TRRAP" "9606.ENSP00000347733"
"4986" 4986 3359 "HTR3A" "9606.ENSP00000347754"
"4987" 4987 7699 "ZNF140" "9606.ENSP00000347755"
"4988" 4988 8871 "SYNJ2" "9606.ENSP00000347792"
"4989" 4989 148741 "ANKRD35" "9606.ENSP00000347802"
"4990" 4990 26224 "FBXL3" "9606.ENSP00000347834"
"4991" 4991 57591 "MKL1" "9606.ENSP00000347847"
"4992" 4992 331 "XIAP" "9606.ENSP00000347858"
"4993" 4993 144100 "PLEKHA7" "9606.ENSP00000347883"
"4994" 4994 1785 "DNM2" "9606.ENSP00000347890"
"4995" 4995 160364 "CLEC12A" "9606.ENSP00000347916"
"4996" 4996 51287 "COA4" "9606.ENSP00000347919"
"4997" 4997 5979 "RET" "9606.ENSP00000347942"
"4998" 4998 8764 "TNFRSF14" "9606.ENSP00000347948"
"4999" 4999 254879 "OR2T6" "9606.ENSP00000347965"
"5000" 5000 2073 "ERCC5" "9606.ENSP00000347978"
"5001" 5001 355 "FAS" "9606.ENSP00000347979"
"5002" 5002 26503 "SLC17A5" "9606.ENSP00000348019"
"5003" 5003 391189 "OR11L1" "9606.ENSP00000348033"
"5004" 5004 5265 "SERPINA1" "9606.ENSP00000348068"
"5005" 5005 6720 "SREBF1" "9606.ENSP00000348069"
"5006" 5006 2074 "ERCC6" "9606.ENSP00000348089"
"5007" 5007 9260 "PDLIM7" "9606.ENSP00000348099"
"5008" 5008 10438 "C1D" "9606.ENSP00000348107"
"5009" 5009 6840 "SVIL" "9606.ENSP00000348128"
"5010" 5010 3240 "HP" "9606.ENSP00000348170"
"5011" 5011 9644 "SH3PXD2A" "9606.ENSP00000348215"
"5012" 5012 6898 "TAT" "9606.ENSP00000348234"
"5013" 5013 -1 "-1" "9606.ENSP00000348258"
"5014" 5014 27347 "STK39" "9606.ENSP00000348278"
"5015" 5015 11060 "WWP2" "9606.ENSP00000348283"
"5016" 5016 84458 "LCOR" "9606.ENSP00000348298"
"5017" 5017 8510 "MMP23B" "9606.ENSP00000348308"
"5018" 5018 4649 "MYO9A" "9606.ENSP00000348349"
"5019" 5019 119695 "OR52R1" "9606.ENSP00000348368"
"5020" 5020 57404 "CYP20A1" "9606.ENSP00000348380"
"5021" 5021 3914 "LAMB3" "9606.ENSP00000348384"
"5022" 5022 85301 "COL27A1" "9606.ENSP00000348385"
"5023" 5023 51710 "ZNF44" "9606.ENSP00000348419"
"5024" 5024 51703 "ACSL5" "9606.ENSP00000348429"
"5025" 5025 283162 "OR8B4" "9606.ENSP00000348449"
"5026" 5026 64067 "NPAS3" "9606.ENSP00000348460"
"5027" 5027 5879 "RAC1" "9606.ENSP00000348461"
"5028" 5028 55544 "RBM38" "9606.ENSP00000348538"
"5029" 5029 8881 "CDC16" "9606.ENSP00000348554"
"5030" 5030 79876 "UBA5" "9606.ENSP00000348565"
"5031" 5031 10142 "AKAP9" "9606.ENSP00000348573"
"5032" 5032 5905 "RANGAP1" "9606.ENSP00000348577"
"5033" 5033 10146 "G3BP1" "9606.ENSP00000348578"
"5034" 5034 273 "AMPH" "9606.ENSP00000348602"
"5035" 5035 -1 "-1" "9606.ENSP00000348611"
"5036" 5036 4624 "MYH6" "9606.ENSP00000348634"
"5037" 5037 120425 "AMICA1" "9606.ENSP00000348635"
"5038" 5038 54892 "NCAPG2" "9606.ENSP00000348657"
"5039" 5039 54989 "ZNF770" "9606.ENSP00000348673"
"5040" 5040 9870 "AREL1" "9606.ENSP00000348714"
"5041" 5041 80228 "ORAI2" "9606.ENSP00000348752"
"5042" 5042 4047 "LSS" "9606.ENSP00000348762"
"5043" 5043 10425 "ARIH2" "9606.ENSP00000348769"
"5044" 5044 9600 "PITPNM1" "9606.ENSP00000348772"
"5045" 5045 5906 "RAP1A" "9606.ENSP00000348786"
"5046" 5046 5789 "PTPRD" "9606.ENSP00000348812"
"5047" 5047 219844 "HYLS1" "9606.ENSP00000348815"
"5048" 5048 10507 "SEMA4D" "9606.ENSP00000348822"
"5049" 5049 7068 "THRB" "9606.ENSP00000348827"
"5050" 5050 26084 "ARHGEF26" "9606.ENSP00000348828"
"5051" 5051 11065 "UBE2C" "9606.ENSP00000348838"
"5052" 5052 400954 "EML6" "9606.ENSP00000348842"
"5055" 5055 5284 "PIGR" "9606.ENSP00000348888"
"5056" 5056 2555 "GABRA2" "9606.ENSP00000348897"
"5057" 5057 80332 "ADAM33" "9606.ENSP00000348912"
"5058" 5058 6288 "SAA1" "9606.ENSP00000348918"
"5059" 5059 284654 "RSPO1" "9606.ENSP00000348944"
"5060" 5060 1778 "DYNC1H1" "9606.ENSP00000348965"
"5061" 5061 5733 "PTGER3" "9606.ENSP00000349003"
"5062" 5062 441478 "NRARP" "9606.ENSP00000349041"
"5063" 5063 2224 "FDPS" "9606.ENSP00000349078"
"5064" 5064 7625 "ZNF74" "9606.ENSP00000349098"
"5065" 5065 84870 "RSPO3" "9606.ENSP00000349131"
"5066" 5066 23026 "MYO16" "9606.ENSP00000349145"
"5067" 5067 6477 "SIAH1" "9606.ENSP00000349156"
"5068" 5068 388536 "ZNF790" "9606.ENSP00000349161"
"5069" 5069 3187 "HNRNPH1" "9606.ENSP00000349168"
"5070" 5070 30849 "PIK3R4" "9606.ENSP00000349205"
"5071" 5071 55124 "PIWIL2" "9606.ENSP00000349208"
"5072" 5072 283234 "CCDC88B" "9606.ENSP00000349238"
"5073" 5073 10124 "ARL4A" "9606.ENSP00000349250"
"5074" 5074 3683 "ITGAL" "9606.ENSP00000349252"
"5075" 5075 6711 "SPTBN1" "9606.ENSP00000349259"
"5076" 5076 3084 "NRG1" "9606.ENSP00000349275"
"5077" 5077 23061 "TBC1D9B" "9606.ENSP00000349291"
"5078" 5078 37 "ACADVL" "9606.ENSP00000349297"
"5079" 5079 781 "CACNA2D1" "9606.ENSP00000349320"
"5080" 5080 8794 "TNFRSF10C" "9606.ENSP00000349324"
"5081" 5081 57194 "ATP10A" "9606.ENSP00000349325"
"5082" 5082 246778 "IL27" "9606.ENSP00000349365"
"5083" 5083 7562 "ZNF708" "9606.ENSP00000349401"
"5084" 5084 5725 "PTBP1" "9606.ENSP00000349428"
"5085" 5085 3482 "IGF2R" "9606.ENSP00000349437"
"5088" 5088 10219 "KLRG1" "9606.ENSP00000349477"
"5089" 5089 23513 "SCRIB" "9606.ENSP00000349486"
"5090" 5090 4242 "MFNG" "9606.ENSP00000349490"
"5091" 5091 9534 "ZNF254" "9606.ENSP00000349494"
"5092" 5092 7541 "ZBTB14" "9606.ENSP00000349503"
"5093" 5093 1108 "CHD4" "9606.ENSP00000349508"
"5094" 5094 11186 "RASSF1" "9606.ENSP00000349547"
"5095" 5095 53916 "RAB4B" "9606.ENSP00000349560"
"5096" 5096 5625 "PRODH" "9606.ENSP00000349577"
"5097" 5097 287 "ANK2" "9606.ENSP00000349588"
"5098" 5098 1996 "ELAVL4" "9606.ENSP00000349594"
"5099" 5099 487 "ATP2A1" "9606.ENSP00000349595"
"5100" 5100 79602 "ADIPOR2" "9606.ENSP00000349616"
"5101" 5101 4745 "NELL1" "9606.ENSP00000349654"
"5102" 5102 135250 "RAET1E" "9606.ENSP00000349709"
"5103" 5103 391190 "OR2L8" "9606.ENSP00000349719"
"5104" 5104 7323 "UBE2D3" "9606.ENSP00000349722"
"5105" 5105 64919 "BCL11B" "9606.ENSP00000349723"
"5106" 5106 54798 "DCHS2" "9606.ENSP00000349768"
"5107" 5107 3663 "IRF5" "9606.ENSP00000349770"
"5108" 5108 54885 "TBC1D8B" "9606.ENSP00000349781"
"5109" 5109 440738 "MAP1LC3C" "9606.ENSP00000349785"
"5110" 5110 1297 "COL9A1" "9606.ENSP00000349790"
"5111" 5111 7571 "ZNF23" "9606.ENSP00000349796"
"5112" 5112 50485 "SMARCAL1" "9606.ENSP00000349823"
"5113" 5113 -1 "-1" "9606.ENSP00000349873"
"5114" 5114 57130 "ATP13A1" "9606.ENSP00000349877"
"5115" 5115 57209 "ZNF248" "9606.ENSP00000349882"
"5116" 5116 85569 "GALP" "9606.ENSP00000349884"
"5117" 5117 728747 "ANKRD20A4" "9606.ENSP00000349891"
"5118" 5118 65989 "DLK2" "9606.ENSP00000349893"
"5119" 5119 390439 "OR11G2" "9606.ENSP00000349930"
"5120" 5120 5802 "PTPRS" "9606.ENSP00000349932"
"5121" 5121 219965 "OR5B17" "9606.ENSP00000349945"
"5122" 5122 55197 "RPRD1A" "9606.ENSP00000349955"
"5123" 5123 51529 "ANAPC11" "9606.ENSP00000349957"
"5124" 5124 253260 "RICTOR" "9606.ENSP00000349959"
"5125" 5125 60 "ACTB" "9606.ENSP00000349960"
"5126" 5126 9034 "CCRL2" "9606.ENSP00000349967"
"5127" 5127 9961 "MVP" "9606.ENSP00000349977"
"5128" 5128 2695 "GIP" "9606.ENSP00000350005"
"5129" 5129 2181 "ACSL3" "9606.ENSP00000350012"
"5130" 5130 283160 "OR8D2" "9606.ENSP00000350022"
"5131" 5131 4343 "MOV10" "9606.ENSP00000350028"
"5132" 5132 27127 "SMC1B" "9606.ENSP00000350036"
"5133" 5133 728378 "POTEF" "9606.ENSP00000350052"
"5134" 5134 5350 "PLN" "9606.ENSP00000350132"
"5135" 5135 -1 "-1" "9606.ENSP00000350159"
"5136" 5136 8087 "FXR1" "9606.ENSP00000350170"
"5137" 5137 9064 "MAP3K6" "9606.ENSP00000350195"
"5138" 5138 6752 "SSTR2" "9606.ENSP00000350198"
"5139" 5139 162 "AP1B1" "9606.ENSP00000350199"
"5140" 5140 390038 "OR51D1" "9606.ENSP00000350222"
"5141" 5141 284532 "OR14A16" "9606.ENSP00000350248"
"5142" 5142 10803 "CCR9" "9606.ENSP00000350256"
"5143" 5143 -1 "-1" "9606.ENSP00000350261"
"5144" 5144 5169 "ENPP3" "9606.ENSP00000350265"
"5145" 5145 27154 "BRPF3" "9606.ENSP00000350267"
"5146" 5146 -1 "-1" "9606.ENSP00000350275"
"5147" 5147 148867 "SLC30A7" "9606.ENSP00000350278"
"5148" 5148 125893 "ZNF816" "9606.ENSP00000350295"
"5149" 5149 50807 "ASAP1" "9606.ENSP00000350297"
"5150" 5150 493 "ATP2B4" "9606.ENSP00000350310"
"5151" 5151 79754 "ASB13" "9606.ENSP00000350331"
"5152" 5152 9586 "CREB5" "9606.ENSP00000350359"
"5153" 5153 4097 "MAFG" "9606.ENSP00000350369"
"5154" 5154 8692 "HYAL2" "9606.ENSP00000350387"
"5155" 5155 148198 "ZNF98" "9606.ENSP00000350418"
"5156" 5156 337 "APOA4" "9606.ENSP00000350425"
"5157" 5157 26151 "NAT9" "9606.ENSP00000350467"
"5158" 5158 283159 "OR8D1" "9606.ENSP00000350474"
"5159" 5159 5557 "PRIM1" "9606.ENSP00000350491"
"5160" 5160 10987 "COPS5" "9606.ENSP00000350512"
"5161" 5161 10505 "SEMA4F" "9606.ENSP00000350547"
"5162" 5162 126068 "ZNF441" "9606.ENSP00000350576"
"5163" 5163 7867 "MAPKAPK3" "9606.ENSP00000350639"
"5164" 5164 54097 "FAM3B" "9606.ENSP00000350673"
"5165" 5165 2005 "ELK4" "9606.ENSP00000350681"
"5166" 5166 23141 "ANKLE2" "9606.ENSP00000350686"
"5167" 5167 5887 "RAD23B" "9606.ENSP00000350708"
"5168" 5168 -1 "-1" "9606.ENSP00000350720"
"5169" 5169 2764 "GMFB" "9606.ENSP00000350757"
"5170" 5170 121504 "HIST4H4" "9606.ENSP00000350767"
"5171" 5171 79673 "ZNF329" "9606.ENSP00000350773"
"5172" 5172 1612 "DAPK1" "9606.ENSP00000350785"
"5173" 5173 284521 "OR2L13" "9606.ENSP00000350836"
"5174" 5174 5079 "PAX5" "9606.ENSP00000350844"
"5175" 5175 -1 "-1" "9606.ENSP00000350876"
"5176" 5176 1903 "S1PR3" "9606.ENSP00000350878"
"5177" 5177 871 "SERPINH1" "9606.ENSP00000350894"
"5178" 5178 2050 "EPHB4" "9606.ENSP00000350896"
"5179" 5179 622 "BDH1" "9606.ENSP00000350914"
"5180" 5180 2571 "GAD1" "9606.ENSP00000350928"
"5181" 5181 6714 "SRC" "9606.ENSP00000350941"
"5182" 5182 4763 "NF1" "9606.ENSP00000351015"
"5183" 5183 163227 "ZNF100" "9606.ENSP00000351042"
"5184" 5184 10298 "PAK4" "9606.ENSP00000351049"
"5185" 5185 1524 "CX3CR1" "9606.ENSP00000351059"
"5186" 5186 10242 "KCNMB2" "9606.ENSP00000351068"
"5187" 5187 3182 "HNRNPAB" "9606.ENSP00000351108"
"5188" 5188 53841 "CDHR5" "9606.ENSP00000351118"
"5189" 5189 56949 "XAB2" "9606.ENSP00000351137"
"5190" 5190 9589 "WTAP" "9606.ENSP00000351141"
"5191" 5191 -1 "-1" "9606.ENSP00000351153"
"5192" 5192 1969 "EPHA2" "9606.ENSP00000351209"
"5193" 5193 283365 "OR6C6" "9606.ENSP00000351211"
"5194" 5194 6775 "STAT4" "9606.ENSP00000351255"
"5195" 5195 841 "CASP8" "9606.ENSP00000351273"
"5196" 5196 353088 "ZNF429" "9606.ENSP00000351280"
"5197" 5197 131873 "COL6A6" "9606.ENSP00000351310"
"5198" 5198 84867 "PTPN5" "9606.ENSP00000351342"
"5199" 5199 345456 "PFN3" "9606.ENSP00000351379"
"5200" 5200 163115 "ZNF781" "9606.ENSP00000351391"
"5201" 5201 404552 "SCGB1D4" "9606.ENSP00000351395"
"5202" 5202 405 "ARNT" "9606.ENSP00000351407"
"5203" 5203 5573 "PRKAR1A" "9606.ENSP00000351410"
"5204" 5204 26057 "ANKRD17" "9606.ENSP00000351416"
"5205" 5205 2996 "GYPE" "9606.ENSP00000351430"
"5206" 5206 11091 "WDR5" "9606.ENSP00000351446"
"5207" 5207 81050 "OR5AC2" "9606.ENSP00000351466"
"5210" 5210 4149 "MAX" "9606.ENSP00000351490"
"5211" 5211 2213 "FCGR2B" "9606.ENSP00000351497"
"5212" 5212 7789 "ZXDA" "9606.ENSP00000351530"
"5213" 5213 10472 "ZBTB18" "9606.ENSP00000351539"
"5214" 5214 54815 "GATAD2A" "9606.ENSP00000351552"
"5215" 5215 8329 "HIST1H2AI" "9606.ENSP00000351589"
"5216" 5216 54413 "NLGN3" "9606.ENSP00000351591"
"5217" 5217 6525 "SMTN" "9606.ENSP00000351593"
"5218" 5218 2526 "FUT4" "9606.ENSP00000351602"
"5219" 5219 8323 "FZD6" "9606.ENSP00000351605"
"5220" 5220 117583 "PARD3B" "9606.ENSP00000351618"
"5221" 5221 6364 "CCL20" "9606.ENSP00000351671"
"5222" 5222 56980 "PRDM10" "9606.ENSP00000351686"
"5223" 5223 5980 "REV3L" "9606.ENSP00000351697"
"5224" 5224 1902 "LPAR1" "9606.ENSP00000351755"
"5225" 5225 7415 "VCP" "9606.ENSP00000351777"
"5226" 5226 25782 "RAB3GAP2" "9606.ENSP00000351832"
"5227" 5227 388468 "POTEC" "9606.ENSP00000351856"
"5228" 5228 374860 "ANKRD30B" "9606.ENSP00000351875"
"5229" 5229 342933 "ZSCAN5B" "9606.ENSP00000351883"
"5230" 5230 5524 "PPP2R4" "9606.ENSP00000351885"
"5231" 5231 23054 "NCOA6" "9606.ENSP00000351894"
"5232" 5232 7048 "TGFBR2" "9606.ENSP00000351905"
"5233" 5233 4217 "MAP3K5" "9606.ENSP00000351908"
"5234" 5234 160 "AP2A1" "9606.ENSP00000351926"
"5235" 5235 64763 "ZNF574" "9606.ENSP00000351939"
"5236" 5236 5139 "PDE3A" "9606.ENSP00000351957"
"5237" 5237 8913 "CACNA1G" "9606.ENSP00000352011"
"5238" 5238 3785 "KCNQ2" "9606.ENSP00000352035"
"5239" 5239 51454 "GULP1" "9606.ENSP00000352047"
"5240" 5240 3821 "KLRC1" "9606.ENSP00000352064"
"5241" 5241 9332 "CD163" "9606.ENSP00000352071"
"5242" 5242 8969 "HIST1H2AG" "9606.ENSP00000352119"
"5243" 5243 5294 "PIK3CG" "9606.ENSP00000352121"
"5244" 5244 55243 "KIRREL" "9606.ENSP00000352138"
"5245" 5245 5602 "MAPK10" "9606.ENSP00000352157"
"5246" 5246 1995 "ELAVL3" "9606.ENSP00000352162"
"5247" 5247 10761 "PLAC1" "9606.ENSP00000352173"
"5248" 5248 26509 "MYOF" "9606.ENSP00000352208"
"5251" 5251 8356 "HIST1H3J" "9606.ENSP00000352252"
"5252" 5252 2547 "XRCC6" "9606.ENSP00000352257"
"5253" 5253 23607 "CD2AP" "9606.ENSP00000352264"
"5254" 5254 -1 "-1" "9606.ENSP00000352273"
"5255" 5255 23654 "PLXNB2" "9606.ENSP00000352288"
"5256" 5256 119687 "OR51A7" "9606.ENSP00000352305"
"5257" 5257 416 "ARSF" "9606.ENSP00000352319"
"5258" 5258 5336 "PLCG2" "9606.ENSP00000352336"
"5259" 5259 55503 "TRPV6" "9606.ENSP00000352358"
"5260" 5260 8021 "NUP214" "9606.ENSP00000352400"
"5261" 5261 8822 "FGF17" "9606.ENSP00000352414"
"5262" 5262 8936 "WASF1" "9606.ENSP00000352425"
"5263" 5263 5995 "RGR" "9606.ENSP00000352427"
"5264" 5264 5094 "PCBP2" "9606.ENSP00000352438"
"5265" 5265 7582 "ZNF33B" "9606.ENSP00000352444"
"5266" 5266 8076 "MFAP5" "9606.ENSP00000352455"
"5267" 5267 6942 "TCF20" "9606.ENSP00000352463"
"5268" 5268 1786 "DNMT1" "9606.ENSP00000352516"
"5269" 5269 2013 "EMP2" "9606.ENSP00000352540"
"5270" 5270 799 "CALCR" "9606.ENSP00000352561"
"5271" 5271 9464 "HAND2" "9606.ENSP00000352565"
"5272" 5272 3635 "INPP5D" "9606.ENSP00000352575"
"5273" 5273 57016 "AKR1B10" "9606.ENSP00000352584"
"5274" 5274 343173 "OR2T3" "9606.ENSP00000352604"
"5275" 5275 6261 "RYR1" "9606.ENSP00000352608"
"5276" 5276 81448 "OR6K2" "9606.ENSP00000352626"
"5277" 5277 8336 "HIST1H2AM" "9606.ENSP00000352627"
"5278" 5278 1999 "ELF3" "9606.ENSP00000352673"
"5279" 5279 391194 "OR2M2" "9606.ENSP00000352710"
"5280" 5280 441933 "OR13G1" "9606.ENSP00000352717"
"5281" 5281 147409 "DSG4" "9606.ENSP00000352785"
"5282" 5282 26191 "PTPN22" "9606.ENSP00000352833"
"5283" 5283 4641 "MYO1C" "9606.ENSP00000352834"
"5284" 5284 4151 "MB" "9606.ENSP00000352835"
"5285" 5285 171392 "ZNF675" "9606.ENSP00000352836"
"5286" 5286 387129 "NPSR1" "9606.ENSP00000352839"
"5287" 5287 388558 "ZNF808" "9606.ENSP00000352846"
"5288" 5288 4192 "MDK" "9606.ENSP00000352852"
"5289" 5289 6258 "RXRG" "9606.ENSP00000352900"
"5290" 5290 10092 "ARPC5" "9606.ENSP00000352918"
"5291" 5291 7004 "TEAD4" "9606.ENSP00000352926"
"5294" 5294 -1 "-1" "9606.ENSP00000352980"
"5295" 5295 23370 "ARHGEF18" "9606.ENSP00000352995"
"5296" 5296 55959 "SULF2" "9606.ENSP00000353007"
"5297" 5297 5792 "PTPRF" "9606.ENSP00000353030"
"5298" 5298 391192 "OR2L3" "9606.ENSP00000353044"
"5299" 5299 340385 "ZNF517" "9606.ENSP00000353058"
"5300" 5300 489 "ATP2A3" "9606.ENSP00000353072"
"5301" 5301 6427 "SRSF2" "9606.ENSP00000353089"
"5304" 5304 127343 "DMBX1" "9606.ENSP00000353132"
"5305" 5305 3201 "HOXA4" "9606.ENSP00000353151"
"5306" 5306 4735 "SEPT2" "9606.ENSP00000353157"
"5307" 5307 5697 "PYY" "9606.ENSP00000353198"
"5308" 5308 132946 "ARL9" "9606.ENSP00000353210"
"5309" 5309 7037 "TFRC" "9606.ENSP00000353224"
"5312" 5312 6337 "SCNN1A" "9606.ENSP00000353292"
"5313" 5313 84063 "KIRREL2" "9606.ENSP00000353331"
"5314" 5314 119772 "OR52M1" "9606.ENSP00000353343"
"5315" 5315 2114 "ETS2" "9606.ENSP00000353344"
"5316" 5316 773 "CACNA1A" "9606.ENSP00000353362"
"5317" 5317 4134 "MAP4" "9606.ENSP00000353375"
"5318" 5318 1523 "CUX1" "9606.ENSP00000353401"
"5319" 5319 4478 "MSN" "9606.ENSP00000353408"
"5320" 5320 5575 "PRKAR1B" "9606.ENSP00000353415"
"5321" 5321 3164 "NR4A1" "9606.ENSP00000353427"
"5322" 5322 5869 "RAB5B" "9606.ENSP00000353444"
"5323" 5323 4638 "MYLK" "9606.ENSP00000353452"
"5324" 5324 11177 "BAZ1A" "9606.ENSP00000353458"
"5325" 5325 3135 "HLA-G" "9606.ENSP00000353472"
"5326" 5326 1366 "CLDN7" "9606.ENSP00000353475"
"5327" 5327 5599 "MAPK8" "9606.ENSP00000353483"
"5328" 5328 10794 "ZNF460" "9606.ENSP00000353491"
"5329" 5329 4133 "MAP2" "9606.ENSP00000353508"
"5330" 5330 83666 "PARP9" "9606.ENSP00000353512"
"5331" 5331 343171 "OR2W3" "9606.ENSP00000353516"
"5332" 5332 23294 "ANKS1A" "9606.ENSP00000353518"
